seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00098.c.clean,32,32,-1.0,4.47
00099.c.clean,32,32,-2.0,4.62
00100.c.clean,32,32,-2.0,4.41
00101.c.clean,32,0,,14.81
00102.c.clean,32,9,-1.0,3.37
00103.c.clean,32,32,-11.0,4.56
00105.c.clean,32,32,-1.0,4.65
00106.c.clean,32,32,-1.0,4.56
00107.c.clean,32,32,-1.0,4.63
00108.c.clean,32,32,-1.0,4.54
00109.c.clean,32,32,-1.0,5.17
00110.c.clean,32,32,-1.0,4.55
00111.c.clean,32,32,-1.0,4.82
00112.c.clean,32,32,-1.0,4.47
00113.c.clean,33,33,-1.0,4.87
00114.c.clean,32,32,-1.0,4.35
00115.c.clean,33,0,,6.47
00116.c.clean,32,32,-2.0,4.47
00117.c.clean,33,1,-11.0,3.2
00118.c.clean,32,32,-1.0,5.1
00119.c.clean,32,32,-1.0,4.54
00120.c.clean,32,32,-1.0,4.61
00121.c.clean,32,32,-3.0,4.34
00122.c.clean,32,32,-1.0,4.85
00123.c.clean,32,32,-1.0,4.46
00124.c.clean,32,1,-3.0,2.62
00126.c.clean,32,32,-1.0,4.59
00127.c.clean,32,32,-1.0,4.39
00128.c.clean,32,32,-1.0,5.02
00130.c.clean,32,0,,2.84
00133.c.clean,32,32,-1.0,4.36
00134.c.clean,32,4,-1.0,3.12
00135.c.clean,32,32,-1.0,4.49
00136.c.clean,32,32,-1.0,4.94
00137.c.clean,32,32,-1.0,4.58
00138.c.clean,32,14,-1.0,5.91
00139.c.clean,32,32,-1.0,4.33
00140.c.clean,32,32,5.0,4.96
00141.c.clean,32,32,-1.0,4.51
00142.c.clean,32,32,-1.0,4.36
00143.c.clean,32,10,-11.0,5.02
00144.c.clean,32,0,,2.44
00145.c.clean,32,32,-1.0,4.8
00146.c.clean,32,32,-1.0,4.59
00147.c.clean,32,12,-1.0,2.38
00148.c.clean,32,8,-1.0,1.93
00149.c.clean,32,32,-1.0,4.58
00150.c.clean,33,17,-1.0,2.75
00151.c.clean,37,0,,0.63
00152.c.clean,32,32,-1.0,4.59
00153.c.clean,32,32,-1.0,4.44
00155.c.clean,32,32,-1.0,4.61
00209.c.clean,32,32,-6.0,4.69
00211.c.clean,32,32,-1.0,4.75
00214.c.clean,32,0,,3.56
00217.c.clean,32,1,-1.0,5.9
00218.c.clean,36,2,-12.0,0.73
