seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00101.c.clean,32,0,,14.98
00102.c.clean,32,0,,2.72
00103.c.clean,32,32,-11.0,5.68
00105.c.clean,32,17,-1.0,12.19
00106.c.clean,32,32,-1.0,5.02
00107.c.clean,32,32,-1.0,4.97
00108.c.clean,32,32,-1.0,5.44
00109.c.clean,32,32,-1.0,4.82
00110.c.clean,32,32,-1.0,5.02
00111.c.clean,32,0,,2.76
00112.c.clean,32,32,-1.0,5.01
00113.c.clean,32,22,-1.0,4.84
00114.c.clean,32,32,-1.0,4.9
00115.c.clean,32,0,,6.92
00116.c.clean,32,32,-2.0,5.0
00117.c.clean,32,1,-11.0,3.56
00118.c.clean,32,32,-1.0,4.94
00119.c.clean,32,32,-1.0,5.4
00120.c.clean,32,32,-1.0,4.89
00121.c.clean,32,32,-3.0,5.1
00122.c.clean,32,32,-1.0,4.81
00123.c.clean,32,32,-1.0,5.37
00124.c.clean,32,0,,2.63
00126.c.clean,32,32,-1.0,4.97
00127.c.clean,32,32,-1.0,4.93
00128.c.clean,32,32,-1.0,5.44
00130.c.clean,32,0,,2.68
00133.c.clean,32,10,-1.0,3.24
00134.c.clean,32,0,,2.69
00135.c.clean,32,32,-1.0,7.24
00136.c.clean,32,32,-1.0,4.93
00137.c.clean,32,32,-1.0,4.94
00138.c.clean,32,19,-1.0,6.03
00139.c.clean,32,0,,3.21
00140.c.clean,32,10,5.0,3.9
00141.c.clean,32,32,-1.0,4.98
00142.c.clean,32,32,-1.0,4.68
00143.c.clean,32,0,,3.51
00144.c.clean,32,0,,2.68
00145.c.clean,32,32,-1.0,4.79
00146.c.clean,32,32,-1.0,4.93
00147.c.clean,33,5,-1.0,1.19
00148.c.clean,35,9,-1.0,2.05
00149.c.clean,32,32,-1.0,5.08
00150.c.clean,32,6,-1.0,2.26
00151.c.clean,36,0,,0.5
00152.c.clean,32,32,-1.0,5.33
00153.c.clean,32,32,-1.0,4.85
00155.c.clean,32,32,-1.0,4.97
00209.c.clean,32,32,-6.0,5.22
00211.c.clean,32,15,-1.0,4.1
00214.c.clean,32,0,,2.66
00217.c.clean,32,0,,7.68
00218.c.clean,37,0,,0.52
