seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00097.c.clean,128,128,0.0,15.7
00098.c.clean,129,129,0.0,15.0
00099.c.clean,128,128,0.0,15.64
00100.c.clean,128,128,0.0,17.65
00101.c.clean,128,2,0.0,52.58
00102.c.clean,128,29,0.0,7.54
00103.c.clean,128,128,0.0,21.94
00105.c.clean,128,128,0.0,21.82
00106.c.clean,128,128,0.0,21.57
00107.c.clean,128,128,0.0,22.11
00108.c.clean,128,128,0.0,15.24
00109.c.clean,128,128,0.0,21.37
00110.c.clean,129,129,0.0,16.11
00111.c.clean,128,128,0.0,21.84
00112.c.clean,131,1,0.0,5.46
00113.c.clean,128,128,0.0,21.6
00114.c.clean,128,128,0.0,16.49
00115.c.clean,131,0,,5.12
00116.c.clean,128,128,0.0,18.12
00117.c.clean,131,0,,5.11
00118.c.clean,128,128,0.0,22.5
00119.c.clean,128,128,0.0,21.88
00120.c.clean,130,130,0.0,15.88
00121.c.clean,128,128,0.0,21.88
00122.c.clean,128,128,0.0,15.72
00123.c.clean,128,128,0.0,21.7
00124.c.clean,131,0,,5.39
00126.c.clean,128,128,0.0,21.33
00127.c.clean,129,129,0.0,16.9
00128.c.clean,128,128,0.0,17.51
00130.c.clean,131,0,,5.46
00133.c.clean,128,128,0.0,22.0
00134.c.clean,129,9,0.0,6.02
00135.c.clean,128,128,0.0,22.82
00136.c.clean,128,128,0.0,17.79
00137.c.clean,128,128,0.0,22.4
00138.c.clean,128,95,0.0,22.03
00139.c.clean,128,128,0.0,22.18
00140.c.clean,128,128,0.0,21.1
00141.c.clean,128,128,0.0,22.41
00142.c.clean,128,128,0.0,15.45
00143.c.clean,128,47,0.0,17.96
00144.c.clean,131,0,,5.39
00145.c.clean,129,129,0.0,18.52
00146.c.clean,128,128,0.0,21.77
00147.c.clean,130,15,0.0,5.86
00148.c.clean,128,11,0.0,5.78
00149.c.clean,128,128,0.0,21.56
00150.c.clean,128,58,0.0,10.47
00151.c.clean,132,0,,4.73
00152.c.clean,128,128,0.0,15.42
00153.c.clean,128,128,0.0,17.59
00155.c.clean,131,0,,5.05
00209.c.clean,128,128,0.0,23.39
00211.c.clean,128,128,0.0,22.72
00214.c.clean,131,0,,5.26
00217.c.clean,128,9,0.0,22.92
00218.c.clean,131,0,,4.93
